# DL iota
1.845852688587207524e+02 6.966955404560861709e-01
1.697147149122854159e+02 3.377410023706723941e-01
2.174142383115734560e+02 5.154117798178532439e-01
1.010905654958146869e+02 1.491738442305033274e+00
1.726644628619582704e+02 4.278660294080371407e-01
1.784721663427023088e+02 3.606148041464535270e-01
1.669877868736893731e+02 3.907484346819252163e-01
1.980806155803641673e+02 4.249666339596664955e-01
9.899358079310606229e+01 4.581415676260621739e-01
2.138346397310009195e+02 5.727223857731106316e-01
1.816262179065043370e+02 2.648230866271015782e-01
1.161835426226267032e+02 6.568106737992082111e-01
1.684949822758328537e+02 9.523942749574225708e-01
1.276612126538179552e+02 8.658352270373924631e-01
1.899347764169935715e+02 4.911133439988746852e-01
1.718709142124752134e+02 3.546360138316919652e-01
1.659459263148310129e+02 5.027380183049957596e-01
1.087623027793600698e+02 2.848607037345689541e-01
1.308793368388001852e+02 4.888807403750134450e-01
1.297840143121026699e+02 8.183992033349563044e-01
1.744066940060155559e+02 3.569841854400135350e-01
1.290079255063675419e+02 7.940497538660995502e-01
1.371322542069129611e+02 8.180576251464120041e-01
1.656018405019999307e+02 7.301395617122508064e-01
9.377175626263534980e+01 6.454499880697364134e-01
1.983526872026084504e+02 4.792248386353811784e-01
1.789292369892382908e+02 6.984535618430234294e-01
1.485849929952424588e+02 4.154377402438587108e-01
1.544880552654540509e+02 5.077533071305988521e-01
1.474967941463592354e+02 3.929040905754247470e-01
1.447265019153207959e+02 6.813050342213811117e-01
1.381081664080320479e+02 7.160361851688876733e-01
1.526068071579026650e+02 5.384580287187965553e-01
1.955332982636825818e+02 5.948757679136680299e-01
1.928934079945000235e+02 2.299173443825899277e-01
1.995793898707449330e+02 3.963102845215922265e-01
1.172476569908186548e+02 9.111623867851188496e-01
1.282781186500694162e+02 1.096764518761435880e+00
1.255514308232199880e+02 7.819351835797998529e-01
1.673734404220488159e+02 8.113620271755097590e-01
1.288815531593206174e+02 2.717212758171871911e-01
1.418104098407402489e+02 4.180402578578990003e-02
1.674653606495164411e+02 4.361114641640719825e-01
1.921828979853864894e+02 3.385674485382999532e-01
2.111569481843681046e+02 8.178861058615242985e-02
1.253539995069771464e+02 6.396737925555907589e-01
1.477184225498051546e+02 2.757684748963904475e-01
1.486053456546306393e+02 5.886322850526286565e-01
1.518604335685939759e+02 4.403619795296058737e-01
1.232522169889753911e+02 9.183474905769446472e-01
1.464379215530522629e+02 6.878475862961814791e-01
2.097676714743378170e+02 1.415502143429887838e-01
1.530837590816869636e+02 2.070764927998895999e-01
1.716357500053598244e+02 6.877232011084183361e-01
1.288486714529811081e+02 6.434236972298532642e-01
1.039140763318651750e+02 8.734893000106817018e-01
1.202966401674561467e+02 5.835837265953398578e-01
1.326053114884184936e+02 8.208316542919376069e-01
1.838619436535120144e+02 5.598615557410537846e-01
1.611682862633614945e+02 6.539418113051622683e-01
1.204686564234407626e+02 5.162979253510319166e-01
1.940911969345302737e+02 4.736330329597488453e-01
2.350437302423283938e+02 2.676813749491162020e-01
1.917367945615619078e+02 2.062096303205221692e-01
1.514924590140147416e+02 7.584087034721864740e-01
2.253459516800817823e+02 4.585127374139537082e-01
1.141364020451231767e+02 3.638431917855191600e-01
1.444341638003225796e+02 5.430503214260427036e-01
1.717154488561617995e+02 3.632070505679621530e-01
1.522160813685949563e+02 7.326338350186597514e-01
1.592939970580541456e+02 5.232604935010787273e-02
1.656204216967371110e+02 2.760620748697500959e-01
1.834508275554134116e+02 3.966344382232325216e-01
1.292190935781925702e+02 5.821864945520730528e-01
1.061033198317669530e+02 1.006989315927671935e+00
1.283911352125809060e+02 6.110387380127955126e-01
1.213732135785957951e+02 4.487405830329744272e-01
1.594223640683532039e+02 5.011707893321615259e-01
1.993373210908880822e+02 3.265944037159917990e-01
1.569389484450549617e+02 4.817116132801251283e-01
1.781438355382456677e+02 1.629719460894114569e-01
1.705397159597737300e+02 4.085363505968415687e-01
1.302797741812942149e+02 5.583431209760921776e-01
1.354425953594232510e+02 5.865327106592741480e-01
1.316012417735410622e+02 7.104305303671273331e-01
1.696499423855489681e+02 4.198904721597327971e-01
2.029927821801070138e+02 5.425201042613885249e-01
1.270975585615874337e+02 6.242479440044288452e-01
1.917367945615619078e+02 2.062096303205221692e-01
1.383180771406884446e+02 7.829112664339943350e-01
2.039743828715687357e+02 3.251126853089455482e-01
1.860158712920920436e+02 5.083712105537157022e-01
1.076487767093844496e+02 7.770057887037601363e-01
1.946121857849352068e+02 2.535825864124168216e-01
1.310957488849680885e+02 1.456797706792478109e-01
1.912013057192176575e+02 4.852713108623606941e-01
1.693241199920578026e+02 5.935021413695092951e-01
1.879721001045944888e+02 3.655833807706993510e-01
1.418088266227043448e+02 3.208544319829766955e-01
1.700619781349122661e+02 2.282651269941547989e-01
1.264210460025240792e+02 9.994611405443150076e-01
1.680025941052761027e+02 1.712814049871143329e-01
1.146821260257623010e+02 6.938407040223354416e-01
1.377045089317191184e+02 1.114897706161563917e-01
1.454861159130933288e+02 5.354715076359339854e-01
1.087473371288179322e+02 1.114704954711149609e+00
1.647313008955939324e+02 3.562106813626244595e-01
1.372821031178794726e+02 4.450554015152116127e-01
1.521455577168323714e+02 3.949441120927806859e-01
1.458818373413637346e+02 7.327420158511794845e-01
1.645424467171293372e+02 6.354105730061510027e-01
1.169626514151588026e+02 1.045667690024572716e+00
1.955645683221324873e+02 5.703505850221408657e-01
1.162329674595489024e+02 1.082111943009818944e+00
1.717200154417591875e+02 3.688608900075078800e-01
1.501413446780985907e+02 2.583910791509760330e-01
1.419440900724191295e+02 6.244409817275853314e-01
1.211319696930266616e+02 5.722652276131636739e-01
1.684693993195556914e+02 2.537016061472661121e-01
1.599297058534481550e+02 8.997415896600151619e-01
1.376021552539687036e+02 5.888662544944233135e-01
1.172208025369131548e+02 5.912306425747981820e-01
2.025058663103516778e+02 3.606361198347789454e-01
1.408119200583319071e+02 7.876172905687570669e-01
1.675773903576555313e+02 7.254164146282251480e-01
1.139917003635270731e+02 6.965991741068692233e-01
1.706886410464649373e+02 4.695301991346917392e-01
2.200655928008569902e+02 1.956176746124698163e-01
1.253267982812919286e+02 7.848923357745796192e-01
1.724418518431330654e+02 3.603503105173393450e-01
1.288140962070089586e+02 5.531433082878898233e-01
1.480240204903587937e+02 4.664076797535239294e-01
2.233809044749585269e+02 6.081723339625488833e-02
1.425173981002785695e+02 7.812369461370215484e-01
2.019440989849583161e+02 4.489208206617507635e-01
1.386111026174797018e+02 1.049934238419991228e+00
2.000484797880380086e+02 5.077030901340586766e-01
1.937197718019323815e+02 4.128972337720188124e-02
2.039888845844671721e+02 2.098037534883101241e-01
1.480302677853761395e+02 5.837989299549715128e-01
1.634494923674606923e+02 6.640822107376873618e-01
1.260059601593834060e+02 6.320093279990649515e-01
1.525583314535070656e+02 4.812024035689501100e-01
1.519984204513156101e+02 7.228031502236866856e-01
1.663384187539031700e+02 7.121206657983608634e-01
2.060344608474841266e+02 3.983126637569025380e-02
1.219795532685808297e+02 8.743982464227202378e-01
1.425933239683248530e+02 4.427741768200546546e-01
1.353556011368168015e+02 4.034962994752397392e-01
1.861265523910768422e+02 3.454900471962524255e-01
1.205803090431085991e+02 6.501936361526940988e-01
1.782483511865511900e+02 2.138011264688129132e-01
1.283424827624413638e+02 2.445824086189646029e-01
1.519984204513156101e+02 7.228031502236866856e-01
1.640006554915278798e+02 4.233018104448182939e-01
1.520222039440963329e+02 4.378846638236980060e-01
1.367614711432896968e+02 5.365931303465104607e-01
2.024306637006274912e+02 1.121021404048652137e-01
2.391894089695169896e+02 1.946996407047572042e-01
2.359552611963845266e+02 3.989910421734173540e-01
1.809855629243882049e+02 1.850364406390914707e-01
1.642196758717828118e+02 3.057725864119471559e-01
1.558027619020663792e+02 4.226471645513080744e-01
1.390289323370290901e+02 9.815077506843175037e-01
1.442719543433927072e+02 8.065229491132885897e-02
1.831965419707027820e+02 3.797409583304030001e-01
1.384912021599780303e+02 4.376482953206724535e-01
1.980494829093351825e+02 5.753061920634036097e-01
1.584175797669010421e+02 2.431703853340518862e-01
1.579664140640482231e+02 4.125486786170376452e-01
1.608207561085313273e+02 6.738832030185699651e-01
1.800775114743967720e+02 1.877616474087688836e-01
1.777431451388350467e+02 6.409843791419511660e-01
8.355149676577882190e+01 9.843554941679907300e-01
1.684564124068584192e+02 2.834007629822088425e-01
1.965840386146237506e+02 3.950784370842073123e-01
1.486406441355028392e+02 4.966555514857603493e-01
1.312366237825486053e+02 7.214844832856063261e-01
1.387516041589456961e+02 5.876490915221475042e-01
1.479378738212249118e+02 3.615751489259399348e-02
1.981980059773229641e+02 5.938738810438629612e-01
1.557129248204631722e+02 2.855254536604356908e-01
1.101521534794961923e+02 7.986764909321198980e-01
1.317711691529480333e+02 3.103749169569990918e-01
1.647313008955939324e+02 3.562106813626244595e-01
1.437963091307864829e+02 3.981315646535698582e-01
1.234451553968961264e+02 6.142251908860989484e-01
2.001276329077881826e+02 3.235012500307883343e-01
1.465063131566552386e+02 2.241979152221801885e-01
9.219608310989529798e+01 1.981038585054499812e-01
1.733124907048925252e+02 6.421561346879607335e-01
1.545434861618007574e+02 5.428665388561046967e-01
1.621167706242062820e+02 4.512649473357457364e-01
7.339924946193129074e+01 1.036355885227417950e+00
1.550365200831337233e+02 4.718979585687819167e-01
1.343316598773826627e+02 9.798557163175353191e-01
1.627999800771263494e+02 6.718323138875335054e-01
1.754465216232532896e+02 5.712255479634133215e-02
1.256481968077597884e+02 2.350821623488764944e-01
1.490726944624853161e+02 5.718183486030170570e-01
1.334302131987108737e+02 3.016967655087160471e-02
1.375330693298576534e+02 8.421933272813011406e-01
1.871650156790648794e+02 6.256195157667732154e-01
1.277629542198533557e+02 8.680144607380890776e-01
1.837256149125990419e+02 3.972466338999150470e-01
1.929078863198276110e+02 5.121168856665390123e-01
1.669403939085977413e+02 5.081637029941626915e-01
1.300795560885200359e+02 7.100408095737127390e-01
1.967426716177050139e+02 7.042618376038833894e-02
1.291321864781996567e+02 9.709588920516587507e-01
1.811375438376902878e+02 2.869677060574207239e-01
1.832616476317740251e+02 1.951301636452278387e-01
1.510217168465174211e+02 5.868031740230446047e-01
1.100138841283950057e+02 4.060867366255234145e-01
1.727827850427961778e+02 5.234338714130686299e-01
1.966622556612049380e+02 4.023074093725629297e-01
1.273792997678152119e+02 9.038043620414191182e-01
1.595323309824441935e+02 3.277746212234741718e-01
1.620113041864715626e+02 3.095858106648829988e-01
1.810573345150004627e+02 2.851967563894191038e-01
1.830818047215173578e+02 6.266609365283598576e-01
1.924700664713096785e+02 2.812313921426370378e-01
2.165494409492182797e+02 2.288916404546236794e-01
1.607486751754101135e+02 7.327342738547277801e-01
1.590364539286542254e+02 2.257888061733006602e-01
1.974723198856505917e+02 6.102567450892838474e-01
1.446234588381455239e+02 9.675091944666691646e-01
1.647824753897631069e+02 7.394353538185916008e-01
1.407637265501904835e+02 6.892141202804991096e-01
1.517937504995687448e+02 5.925273798737333841e-01
2.055787804984380784e+02 3.375761641631358501e-01
1.175414257154163806e+02 7.304695923204400643e-01
1.460088224736066707e+02 7.840995939888142363e-01
1.152895393734251144e+02 5.205982432707367824e-01
1.132639427661255667e+02 9.265176295241861482e-01
1.741440262926018931e+02 5.391409576582115726e-01
1.850139084145616266e+02 3.035179422535368987e-01
2.278953908265033022e+02 1.929252098990046349e-01
1.596479721667732008e+02 7.355364724289983336e-01
1.219291244769933797e+02 1.103925809233538224e+00
1.589413656960515766e+02 5.114414606834061239e-01
1.436499684697544978e+02 9.008981646511267094e-01
1.857455882936783951e+02 6.524673911181757546e-01
1.579914322779002021e+02 5.537393211601573384e-01
1.463993845245219916e+02 1.940048888902021484e-01
1.519984204513156101e+02 7.228031502236866856e-01
2.293859928399488979e+02 4.031116686972915919e-01
1.451504382114077600e+02 1.752746735352808671e-02
1.574244095195138868e+02 5.030879159665219147e-01
1.364959635303681296e+02 1.046418647328776652e+00
2.019948303801852205e+02 1.830243158885080101e-01
1.904762595514829115e+02 3.252599293399836000e-01
1.445310177730307259e+02 1.703125079340446213e-01
1.370325674784916146e+02 3.648486934264315584e-01
9.724986966812740263e+01 7.622992770956319442e-01
1.271034872098994981e+02 5.563435275387957901e-01
2.454969028153138595e+02 2.596122076656481314e-01
1.072180289636232118e+02 1.198976716550451238e+00
1.594740895814860266e+02 6.365754007416132287e-01
1.781766407026611319e+02 6.870167937980381501e-01
1.011529838168726201e+02 5.787758123397077625e-01
1.347712523638690527e+02 6.494578618614390564e-01
1.121589746473698597e+02 5.917857893075426645e-01
1.558649007001679365e+02 5.656532060094690006e-01
1.921233558425698220e+02 5.482902405173072369e-01
2.003683906601114870e+02 4.466226728561353276e-01
1.097482197373588377e+02 9.669876450416502456e-01
1.502797940517365589e+02 4.969314474105885893e-01
1.664247761875607807e+02 7.976461506770099463e-01
1.715653327530473291e+02 3.569712481098257228e-01
1.583288286089453720e+02 6.585106657797008545e-01
1.150250123995400884e+02 8.042347625147026058e-01
1.181188849451709615e+02 4.422982068894474317e-01
1.728363343093312494e+02 3.130752924372517398e-01
2.143621112370086905e+02 3.890846957838718367e-01
2.250563708928172844e+02 1.195417978792447933e-01
1.870040256858198688e+02 3.007418636988874461e-01
1.530155211374157886e+02 8.691792803846842830e-01
1.437531629709950209e+02 7.761346966897288979e-01
9.779949942639377980e+01 1.115458017135243951e+00
1.439601044654430666e+02 2.958804881346289717e-01
1.559882793171084927e+02 4.009212736092462315e-01
1.381840811178000195e+02 5.917860827522383182e-01
2.054755508801225687e+02 2.828816618572123076e-01
1.947962724580841325e+02 4.618712826491404577e-01
1.669226105204681687e+02 1.310206608552562102e-01
1.435753209884503860e+02 7.864619935552882302e-01
1.576489480309564328e+02 3.554879031600001182e-01
1.537529175173969804e+02 5.648616957723571197e-01
1.901380458201572026e+02 9.831566058485291526e-02
1.922971271065163705e+02 5.651570844397065807e-01
2.085769553306710407e+02 3.684233994878295948e-01
1.504135671992764856e+02 1.553935772264819215e-01
1.416668492976431537e+02 3.115796146150373591e-01
1.528765586100535359e+02 7.515293947054376700e-01
1.793706423113914923e+02 7.518101813447242154e-01
1.711536817033130262e+02 3.187583006080237369e-01
1.342775827880124382e+02 1.005636816486441765e+00
1.339613080769739497e+02 5.492370036173619408e-01
1.367080509571287621e+02 6.586041345470002861e-01
1.295783731923114033e+02 2.321267057172193005e-01
1.248492193633130540e+02 8.484116901093905483e-01
1.306390767247646636e+02 5.555451904929329388e-01
1.132692601884604642e+02 1.038235653709451700e+00
1.338971168018530875e+02 6.971698565907269440e-01
2.004267903849963659e+02 3.133429380030277045e-01
1.646556896835639350e+02 7.554053332632536533e-01
1.556004639372558813e+02 2.961560718517808333e-01
1.881799112826994076e+02 1.072222842791329261e-01
1.671152923820239948e+02 3.068568886738520796e-01
1.170859294793952898e+02 1.037729430822355692e+00
1.445603263628415220e+02 5.072207897591072268e-01
1.888875033400556163e+02 4.208954127809125256e-01
1.067296404042506879e+02 3.340849881676377642e-01
1.044255960658231288e+02 8.141886572064782612e-01
1.277880621021975855e+02 6.451089162772970509e-01
1.752890275750714579e+02 6.102579840220290208e-01
